,p_mp
1998-01-14 10:30:00-07:00,20.77511107401204
1998-01-14 11:30:00-07:00,24.11124844124491
1998-01-14 12:30:00-07:00,25.408146808838207
1998-01-14 13:30:00-07:00,24.88519693429398
1998-01-14 14:30:00-07:00,22.491518196474207
1998-01-14 15:30:00-07:00,18.04751162709361
1998-01-14 16:30:00-07:00,11.600405973755288
1998-01-14 17:30:00-07:00,3.0098437426869626
1998-01-14 18:30:00-07:00,0.0
1998-01-14 19:30:00-07:00,0.0
1998-01-14 20:30:00-07:00,0.0
1998-01-14 21:30:00-07:00,0.0
1998-01-14 22:30:00-07:00,0.0
1998-01-14 23:30:00-07:00,0.0
1998-01-15 00:30:00-07:00,0.0
1998-01-15 01:30:00-07:00,0.0
1998-01-15 02:30:00-07:00,0.0
1998-01-15 03:30:00-07:00,0.0
1998-01-15 04:30:00-07:00,0.0
1998-01-15 05:30:00-07:00,0.0
1998-01-15 06:30:00-07:00,0.0
1998-01-15 07:30:00-07:00,0.0
1998-01-15 08:30:00-07:00,7.327738334993659
1998-01-15 09:30:00-07:00,15.059596606175123
1998-01-15 10:30:00-07:00,20.298700098129814
1998-01-15 11:30:00-07:00,16.610837439001035
1998-01-15 12:30:00-07:00,24.576800081818515
1998-01-15 13:30:00-07:00,24.046104298162938
1998-01-15 14:30:00-07:00,14.208029982317496
1998-01-15 15:30:00-07:00,10.184721513004737
1998-01-15 16:30:00-07:00,7.082905869223443
1998-01-15 17:30:00-07:00,1.5008666964782258
1998-01-15 18:30:00-07:00,0.0
1998-01-15 19:30:00-07:00,0.0
1998-01-15 20:30:00-07:00,0.0
1998-01-15 21:30:00-07:00,0.0
1998-01-15 22:30:00-07:00,0.0
1998-01-15 23:30:00-07:00,0.0
1998-01-16 00:30:00-07:00,0.0
1998-01-16 01:30:00-07:00,0.0
1998-01-16 02:30:00-07:00,0.0
1998-01-16 03:30:00-07:00,0.0
1998-01-16 04:30:00-07:00,0.0
1998-01-16 05:30:00-07:00,0.0
1998-01-16 06:30:00-07:00,0.0
1998-01-16 07:30:00-07:00,0.0
1998-01-16 08:30:00-07:00,1.7934258348391454
1998-01-16 09:30:00-07:00,14.187231234452987
1998-01-16 10:30:00-07:00,19.738948114929073
1998-01-16 11:30:00-07:00,22.926991788840937
1998-01-16 12:30:00-07:00,24.284304914855593
1998-01-16 13:30:00-07:00,18.64275765667874
1998-01-16 14:30:00-07:00,14.99445511418519
1998-01-16 15:30:00-07:00,12.436756915518425
1998-01-16 16:30:00-07:00,5.996541921029009
1998-01-16 17:30:00-07:00,2.05057309356701
1998-01-16 18:30:00-07:00,0.0
1998-01-16 19:30:00-07:00,0.0
1998-01-16 20:30:00-07:00,0.0
1998-01-16 21:30:00-07:00,0.0
1998-01-16 22:30:00-07:00,0.0
1998-01-16 23:30:00-07:00,0.0
1998-01-17 00:30:00-07:00,0.0
1998-01-17 01:30:00-07:00,0.0
1998-01-17 02:30:00-07:00,0.0
1998-01-17 03:30:00-07:00,0.0
1998-01-17 04:30:00-07:00,0.0
1998-01-17 05:30:00-07:00,0.0
1998-01-17 06:30:00-07:00,0.0
1998-01-17 07:30:00-07:00,0.0
1998-01-17 08:30:00-07:00,2.573570446546846
1998-01-17 09:30:00-07:00,14.929207600367233
1998-01-17 10:30:00-07:00,12.127972547965596
1998-01-17 11:30:00-07:00,23.55614499337881
1998-01-17 12:30:00-07:00,17.021496708037954
1998-01-17 13:30:00-07:00,15.483455879139171
1998-01-17 14:30:00-07:00,10.391634807606009
1998-01-17 15:30:00-07:00,11.209987126339811
1998-01-17 16:30:00-07:00,3.770784027906173
1998-01-17 17:30:00-07:00,1.9082194286562641
1998-01-17 18:30:00-07:00,0.0
1998-01-17 19:30:00-07:00,0.0
1998-01-17 20:30:00-07:00,0.0
1998-01-17 21:30:00-07:00,0.0
1998-01-17 22:30:00-07:00,0.0
1998-01-17 23:30:00-07:00,0.0
1998-01-18 00:30:00-07:00,0.0
1998-01-18 01:30:00-07:00,0.0
1998-01-18 02:30:00-07:00,0.0
1998-01-18 03:30:00-07:00,0.0
1998-01-18 04:30:00-07:00,0.0
1998-01-18 05:30:00-07:00,0.0
1998-01-18 06:30:00-07:00,0.0
1998-01-18 07:30:00-07:00,0.0
1998-01-18 08:30:00-07:00,2.0644470822191177
1998-01-18 09:30:00-07:00,15.16415660924321
1998-01-18 10:30:00-07:00,15.995708353810503
